,FileName,XMin,XMax,YMin,YMax,ClassName
310,41mDVxdKG0L.jpg,0.3576158940397351,0.6512141280353201,0.026865671641791045,0.13134328358208955,roundneck
311,41mDVxdKG0L.jpg,0.293598233995585,0.7152317880794702,0.16218905472636816,0.9243781094527364,solid
312,41mfccrMP1L.jpg,0.171,0.835,0.027,0.996,shirt
313,41mfccrMP1L.jpg,0.298,0.716,0.035,0.518,tabcollar
314,41mfccrMP1L.jpg,0.243,0.77,0.535,0.957,solid
315,41mlJx9Y8yL.jpg,0.06855791962174941,0.9408983451536643,0.054,0.994,sweatshirt
316,41mlJx9Y8yL.jpg,0.7470449172576832,0.9290780141843972,0.098,0.978,fullsleeve
317,41mlJx9Y8yL.jpg,0.07801418439716312,0.2624113475177305,0.118,0.978,fullsleeve
318,41mlJx9Y8yL.jpg,0.34278959810874704,0.6619385342789598,0.062,0.182,roundneck
319,41mlJx9Y8yL.jpg,0.30023640661938533,0.7139479905437353,0.214,0.898,solid
320,41Mm9qqBwhS.jpg,0.213,0.794,0.087,0.926,tshirt
321,41Mm9qqBwhS.jpg,0.663,0.778,0.128,0.821,fullsleeve
322,41Mm9qqBwhS.jpg,0.227,0.351,0.126,0.853,fullsleeve
323,41Mm9qqBwhS.jpg,0.401,0.609,0.094,0.168,roundneck
324,41Mm9qqBwhS.jpg,0.373,0.652,0.203,0.764,solid
325,41MMLudQBCL.jpg,0.061,0.946,0.001,1.0,tshirt
326,41MMLudQBCL.jpg,0.748,0.934,0.042,0.455,halfsleeve
327,41MMLudQBCL.jpg,0.073,0.246,0.04,0.483,halfsleeve
328,41MMLudQBCL.jpg,0.348,0.676,0.004,0.081,roundneck
329,41MMLudQBCL.jpg,0.302,0.703,0.21,0.941,solid
330,41MNwNTkVpL.jpg,0.16751269035532995,0.8147208121827412,0.256,0.95,tanktop
331,41MNwNTkVpL.jpg,0.6522842639593909,0.8071065989847716,0.28,0.922,sleeveless
332,41MNwNTkVpL.jpg,0.18527918781725888,0.33756345177664976,0.284,0.928,sleeveless
333,41MNwNTkVpL.jpg,0.350253807106599,0.6395939086294417,0.266,0.394,roundneck
334,41MNwNTkVpL.jpg,0.3604060913705584,0.6345177664974619,0.42,0.912,solid
335,41mPsiW8+XS.jpg,0.156,0.879,0.026,0.976,tshirt
336,41mPsiW8+XS.jpg,0.696,0.874,0.09,0.471,halfsleeve
337,41mPsiW8+XS.jpg,0.165,0.28,0.137,0.493,halfsleeve
338,41mPsiW8+XS.jpg,0.378,0.646,0.033,0.177,poloneck
339,41mPsiW8+XS.jpg,0.299,0.672,0.265,0.892,solid
340,41pYQk1iFVL.jpg,0.002145922746781116,1.0,0.002079002079002079,0.9937629937629938,tshirt
341,41pYQk1iFVL.jpg,0.7339055793991416,0.9935622317596566,0.04158004158004158,0.47401247401247404,halfsleeve
342,41pYQk1iFVL.jpg,0.004291845493562232,0.22532188841201717,0.0498960498960499,0.5135135135135135,halfsleeve
343,41pYQk1iFVL.jpg,0.34120171673819744,0.6416309012875536,0.002079002079002079,0.058212058212058215,roundneck
344,41pYQk1iFVL.jpg,0.23819742489270387,0.7360515021459227,0.13513513513513514,0.8981288981288982,printed
345,41vns6LCPVL.jpg,0.09416666666666666,0.9166666666666666,0.018333333333333333,1.0,tshirt
346,41vns6LCPVL.jpg,0.7041666666666667,0.905,0.10583333333333333,0.5541666666666667,halfsleeve
347,41vns6LCPVL.jpg,0.10666666666666667,0.2675,0.12416666666666666,0.55,halfsleeve
348,41vns6LCPVL.jpg,0.3616666666666667,0.6358333333333334,0.020833333333333332,0.16333333333333333,poloneck
349,41vns6LCPVL.jpg,0.3433333333333333,0.6583333333333333,0.255,0.88,solid
350,41vwrTtpMZL.jpg,0.0932475884244373,0.9517684887459807,0.244,0.962,tshirt
351,41vwrTtpMZL.jpg,0.7684887459807074,0.9389067524115756,0.304,0.65,halfsleeve
352,41vwrTtpMZL.jpg,0.10932475884244373,0.2733118971061093,0.316,0.638,halfsleeve
353,41vwrTtpMZL.jpg,0.3504823151125402,0.7041800643086816,0.252,0.338,roundneck
354,41vwrTtpMZL.jpg,0.31189710610932475,0.7620578778135049,0.402,0.902,solid
355,41w6DvGP1YL.jpg,0.1361111111111111,0.8851851851851852,0.026851851851851852,0.9712962962962963,tshirt
356,41w6DvGP1YL.jpg,0.6861111111111111,0.8648148148148148,0.08703703703703704,0.5037037037037037,halfsleeve
357,41w6DvGP1YL.jpg,0.1425925925925926,0.2796296296296296,0.08703703703703704,0.462037037037037,halfsleeve
358,41w6DvGP1YL.jpg,0.3648148148148148,0.6027777777777777,0.03518518518518519,0.15555555555555556,roundneck
359,41w6DvGP1YL.jpg,0.3101851851851852,0.6555555555555556,0.21944444444444444,0.8546296296296296,solid
360,41WiLP5uDzL.jpg,0.242,0.738,0.001,1.0,pants
361,41x-SlE8PYL.jpg,0.32,0.668,0.005,0.158,poloneck
362,41x-SlE8PYL.jpg,0.323,0.679,0.273,0.933,solid
363,41x-SlE8PYL.jpg,0.103,0.9,0.001,1.0,tshirt
364,41x-SlE8PYL.jpg,0.108,0.266,0.094,0.6,halfsleeve
365,41x-SlE8PYL.jpg,0.725,0.894,0.093,0.525,halfsleeve
366,41x80i3XfSS.jpg,0.288,0.728,0.004,1.0,sweatpants
367,41x82cpLvRL.jpg,0.314,0.632,0.344,0.866,solid
368,41x82cpLvRL.jpg,0.14,0.854,0.024,0.956,tshirt
369,41x82cpLvRL.jpg,0.648,0.85,0.108,0.904,halfsleeve
370,41x82cpLvRL.jpg,0.156,0.28,0.158,0.826,halfsleeve
371,41x82cpLvRL.jpg,0.324,0.572,0.032,0.21,poloneck
372,41XcdoL4LiL.jpg,0.23116883116883116,0.7948051948051948,0.216,0.802,shirt
373,41XcdoL4LiL.jpg,0.6571428571428571,0.7818181818181819,0.254,0.782,halfsleeve
374,41XcdoL4LiL.jpg,0.2519480519480519,0.38441558441558443,0.304,0.744,halfsleeve
375,41XcdoL4LiL.jpg,0.3948051948051948,0.6285714285714286,0.228,0.348,tabcollar
376,41XcdoL4LiL.jpg,0.4051948051948052,0.638961038961039,0.384,0.732,solid
377,41XORUx5xbL.jpg,0.263,0.737,0.204,0.848,sweatshirt
378,41XORUx5xbL.jpg,0.632,0.727,0.242,0.848,fullsleeve
379,41XORUx5xbL.jpg,0.279,0.393,0.263,0.84,fullsleeve
380,41XORUx5xbL.jpg,0.433,0.598,0.21,0.283,turtleneck
381,41XORUx5xbL.jpg,0.41,0.589,0.332,0.766,solid
382,41YHIq9SpkL.jpg,0.041015625,0.978515625,0.0595703125,0.94921875,tshirt
383,41YHIq9SpkL.jpg,0.748046875,0.9736328125,0.109375,0.5791015625,halfsleeve
384,41YHIq9SpkL.jpg,0.0498046875,0.2412109375,0.1064453125,0.517578125,halfsleeve
385,41YHIq9SpkL.jpg,0.4169921875,0.615234375,0.0693359375,0.2041015625,roundneck
386,41YHIq9SpkL.jpg,0.298828125,0.6904296875,0.2705078125,0.8203125,solid
387,41YHZFTxd8L.jpg,0.279,0.69,0.167,0.889,sweatpants
388,41yR13gjgcL.jpg,0.09,0.91,0.001,1.0,tshirt
389,41yR13gjgcL.jpg,0.733,0.901,0.041,0.471,halfsleeve
390,41yR13gjgcL.jpg,0.106,0.258,0.053,0.457,halfsleeve
391,41yR13gjgcL.jpg,0.339,0.655,0.001,0.083,roundneck
392,41yR13gjgcL.jpg,0.321,0.691,0.244,0.942,solid
393,41yvXpsBiiL.jpg,0.09166666666666666,0.9008333333333334,0.0008333333333333334,1.0,tshirt
394,41yvXpsBiiL.jpg,0.31666666666666665,0.6541666666666667,0.3958333333333333,0.945,solid
395,41yvXpsBiiL.jpg,0.6858333333333333,0.8933333333333333,0.10916666666666666,0.6275,halfsleeve
396,41yvXpsBiiL.jpg,0.10333333333333333,0.26416666666666666,0.10916666666666666,0.555,halfsleeve
397,41yvXpsBiiL.jpg,0.3358333333333333,0.6175,0.0008333333333333334,0.17916666666666667,tabcollar
398,41z5eNbQEGL.jpg,0.117,0.908,0.079,0.93,shirt
399,41z5eNbQEGL.jpg,0.692,0.889,0.164,0.553,halfsleeve
400,41z5eNbQEGL.jpg,0.133,0.306,0.181,0.563,halfsleeve
401,41z5eNbQEGL.jpg,0.4,0.606,0.086,0.282,tabcollar
402,41z5eNbQEGL.jpg,0.339,0.665,0.313,0.796,solid
403,41zISnD0DrL.jpg,0.17083333333333334,0.83,0.0008333333333333334,1.0,tshirt
404,41zISnD0DrL.jpg,0.6275,0.8183333333333334,0.050833333333333335,0.635,halfsleeve
405,41zISnD0DrL.jpg,0.18833333333333332,0.3025,0.07916666666666666,0.5625,halfsleeve
406,41zISnD0DrL.jpg,0.36083333333333334,0.625,0.0025,0.13083333333333333,tabcollar
407,41zISnD0DrL.jpg,0.3375,0.6033333333333334,0.19916666666666666,0.9008333333333334,solid
408,51+2thHi1-L.jpg,0.07809694793536805,0.914721723518851,0.043333333333333335,0.9591666666666666,shirt
409,51+2thHi1-L.jpg,0.7091561938958707,0.900359066427289,0.16083333333333333,0.7091666666666666,halfsleeve
410,51+2thHi1-L.jpg,0.09515260323159784,0.289048473967684,0.16416666666666666,0.66,halfsleeve
411,51+2thHi1-L.jpg,0.3895870736086176,0.6211849192100538,0.0525,0.2025,tabcollar
412,51+2thHi1-L.jpg,0.31597845601436264,0.670556552962298,0.24916666666666668,0.87,solid
413,51+DZ+7jbjL.jpg,0.00933125972006221,0.995334370139969,0.0006464124111182935,0.9993535875888817,shirt
414,51+DZ+7jbjL.jpg,0.7581648522550545,0.9914463452566097,0.07498383968972204,0.9366515837104072,fullsleeve
415,51+DZ+7jbjL.jpg,0.017107309486780714,0.2115085536547434,0.08985132514544279,0.9398836457659987,fullsleeve
416,51+DZ+7jbjL.jpg,0.37091757387247276,0.6376360808709176,0.007110536522301228,0.21590174531351003,tabcollar
417,51+DZ+7jbjL.jpg,0.25427682737169516,0.7216174183514774,0.2546864899806076,0.9269553975436329,solid
418,51+IaSynkzL.jpg,0.206,0.782,0.209,0.881,tshirt
419,51+IaSynkzL.jpg,0.633,0.77,0.246,0.841,fullsleeve
420,51+IaSynkzL.jpg,0.225,0.337,0.263,0.853,fullsleeve
421,51+IaSynkzL.jpg,0.4,0.595,0.219,0.286,roundneck
422,51+IaSynkzL.jpg,0.364,0.614,0.303,0.707,printed
423,51+kqgyj6tL.jpg,0.2642857142857143,0.7385714285714285,0.38727272727272727,0.9209090909090909,jeans
424,51+Mp5o8BAL.jpg,0.06375,0.953125,0.007368421052631579,0.9831578947368421,tshirt
425,51+Mp5o8BAL.jpg,0.735,0.9375,0.12368421052631579,0.598421052631579,halfsleeve
426,51+Mp5o8BAL.jpg,0.076875,0.24,0.14421052631578948,0.5563157894736842,halfsleeve
427,51+Mp5o8BAL.jpg,0.32375,0.69625,0.017368421052631578,0.23421052631578948,poloneck
428,51+Mp5o8BAL.jpg,0.285625,0.720625,0.27052631578947367,0.5694736842105264,pattern
429,51+mSe0eoeL.jpg,0.31,0.688,0.055,0.873,leggings
430,51+urR3VY2L.jpg,0.20059880239520958,0.7974051896207585,0.06986027944111776,0.9251497005988024,tshirt
431,51+urR3VY2L.jpg,0.6427145708582834,0.7864271457085829,0.11976047904191617,0.779441117764471,halfsleeve
432,51+urR3VY2L.jpg,0.22355289421157684,0.344311377245509,0.124750499001996,0.8532934131736527,halfsleeve
433,51+urR3VY2L.jpg,0.3992015968063872,0.6037924151696606,0.08183632734530938,0.17065868263473055,roundneck
434,51+urR3VY2L.jpg,0.3852295409181637,0.624750499001996,0.3033932135728543,0.8063872255489022,solid
435,51-43qEU2HL.jpg,0.2290909090909091,0.7863636363636364,0.02516411378555799,0.9857768052516411,shorts
436,51-6tJohf5L.jpg,0.10789210789210789,0.9110889110889111,0.003996003996003996,0.995004995004995,tshirt
437,51-6tJohf5L.jpg,0.7152847152847153,0.8911088911088911,0.09290709290709291,0.6603396603396603,halfsleeve
438,51-6tJohf5L.jpg,0.11488511488511488,0.2947052947052947,0.08491508491508491,0.5784215784215784,halfsleeve
439,51-6tJohf5L.jpg,0.37662337662337664,0.6533466533466533,0.023976023976023976,0.15284715284715283,roundneck
440,51-6tJohf5L.jpg,0.35764235764235763,0.6883116883116883,0.1798201798201798,0.8091908091908092,printed
441,51-ahgsCcML.jpg,0.0011111111111111111,1.0,0.0006666666666666666,1.0,tshirt
442,51-ahgsCcML.jpg,0.3655555555555556,0.8711111111111111,0.004,0.218,poloneck
443,51-ahgsCcML.jpg,0.005555555555555556,0.30777777777777776,0.094,0.52,halfsleeve
444,51-ahgsCcML.jpg,0.8766666666666667,0.9888888888888889,0.15866666666666668,0.5113333333333333,halfsleeve
445,51-ahgsCcML.jpg,0.38222222222222224,0.8077777777777778,0.4106666666666667,0.9533333333333334,solid
446,51-FrVIwsxL.jpg,0.02125,0.998125,0.004,0.8235,tshirt
447,51-FrVIwsxL.jpg,0.5375,0.99125,0.68,0.9835,tshirt
448,51-FrVIwsxL.jpg,0.498125,0.953125,0.6325,0.9235,tshirt
449,51-FrVIwsxL.jpg,0.469375,0.925625,0.5855,0.8815,tshirt
450,51-FrVIwsxL.jpg,0.43,0.890625,0.5365,0.8355,tshirt
451,51-FrVIwsxL.jpg,0.35125,0.675625,0.0065,0.216,vneck
452,51-FrVIwsxL.jpg,0.74625,0.985625,0.0215,0.467,halfsleeve
453,51-FrVIwsxL.jpg,0.030625,0.22875,0.0345,0.4205,halfsleeve
454,51-FrVIwsxL.jpg,0.265625,0.6975,0.264,0.489,solid
455,51-iblOfZlL.jpg,0.5666666666666667,1.0,0.05703125,0.481640625,tshirt
456,51-iblOfZlL.jpg,0.38177083333333334,0.740625,0.063671875,0.468359375,tshirt
457,51-iblOfZlL.jpg,0.19375,0.5526041666666667,0.059765625,0.464453125,tshirt
458,51-iblOfZlL.jpg,0.0005208333333333333,0.35885416666666664,0.06875,0.4734375,tshirt
459,51-iblOfZlL.jpg,0.5567708333333333,0.9994791666666667,0.489453125,0.875390625,tshirt
460,51-iblOfZlL.jpg,0.36041666666666666,0.803125,0.494140625,0.880078125,tshirt
461,51-iblOfZlL.jpg,0.165625,0.6083333333333333,0.49765625,0.88359375,tshirt
462,51-iblOfZlL.jpg,0.0005208333333333333,0.4421875,0.490625,0.8765625,tshirt
463,51-ZAEA5+tL.jpg,0.145,0.871,0.032,0.905,shirt
464,51-ZAEA5+tL.jpg,0.673,0.857,0.112,0.815,halfsleeve
465,51-ZAEA5+tL.jpg,0.17,0.335,0.126,0.82,halfsleeve
466,51-ZAEA5+tL.jpg,0.41,0.634,0.038,0.164,tabcollar
467,51-ZAEA5+tL.jpg,0.373,0.658,0.222,0.783,solid
468,5100ySKiIeL.jpg,0.2773333333333333,0.69,0.072,0.894,pants
469,5118cjadSvL.jpg,0.281,0.679,0.017,0.977,pants
470,5187elqT2JL.jpg,0.338,0.686,0.179,0.897,pants
471,5187elqT2JL.jpg,0.533,0.648,0.705,0.882,shoes
472,5187elqT2JL.jpg,0.391,0.517,0.861,0.998,shoes
473,519H4SEr0gL.jpg,0.1294871794871795,0.8461538461538461,0.12709030100334448,0.9899665551839465,shorts
474,519IaI6aztL.jpg,0.32,0.687,0.035,0.679,shorts
475,519IaI6aztL.jpg,0.286,0.643,0.715,0.922,boots
476,519rcL8br1L.jpg,0.3,0.678,0.137,0.846,pants
477,519rcL8br1L.jpg,0.52,0.689,0.793,0.934,shoes
478,519rcL8br1L.jpg,0.281,0.43,0.841,0.99,shoes
479,51a0SiMuGIL.jpg,0.017333333333333333,0.7846666666666666,0.13933333333333334,0.99,tshirt
480,51a0SiMuGIL.jpg,0.33466666666666667,0.9893333333333333,0.025333333333333333,0.9146666666666666,tshirt
481,51A2nBmjoyS.jpg,0.158,0.835,0.039,1.0,shorts
482,51A6Nl0RmSS.jpg,0.08591408591408592,0.9410589410589411,0.000999000999000999,0.996003996003996,tshirt
483,51A6Nl0RmSS.jpg,0.7652347652347652,0.932067932067932,0.04195804195804196,0.5704295704295704,sleeveless
484,51A6Nl0RmSS.jpg,0.1048951048951049,0.24975024975024976,0.023976023976023976,0.4825174825174825,sleeveless
485,51A6Nl0RmSS.jpg,0.30569430569430567,0.7452547452547452,0.008991008991008992,0.2037962037962038,roundneck
486,51A6Nl0RmSS.jpg,0.2827172827172827,0.7302697302697303,0.2217782217782218,0.8801198801198801,printed
487,51a6zr+fm6L.jpg,0.241,0.765,0.222,0.855,tshirt
488,51a6zr+fm6L.jpg,0.642,0.755,0.285,0.81,halfsleeve
489,51a6zr+fm6L.jpg,0.25,0.378,0.257,0.812,halfsleeve
490,51a6zr+fm6L.jpg,0.436,0.613,0.23,0.301,roundneck
491,51a6zr+fm6L.jpg,0.401,0.638,0.319,0.579,printed
492,51AdMsVZP+L.jpg,0.0013280212483399733,1.0,0.10733333333333334,0.8113333333333334,tshirt
493,51AdMsVZP+L.jpg,0.7277556440903055,0.9933598937583001,0.15666666666666668,0.7866666666666666,fullsleeve
494,51AdMsVZP+L.jpg,0.01195219123505976,0.26693227091633465,0.144,0.7706666666666667,fullsleeve
495,51AdMsVZP+L.jpg,0.28419654714475434,0.703851261620186,0.12,0.222,roundneck
496,51AdMsVZP+L.jpg,0.2948207171314741,0.6972111553784861,0.2673333333333333,0.6886666666666666,solid
497,51AgKcp9fVL.jpg,0.012987012987012988,0.9815447710184553,0.008125,0.976875,tshirt
498,51AgKcp9fVL.jpg,0.7361585782638415,0.9658236500341764,0.065625,0.659375,halfsleeve
499,51AgKcp9fVL.jpg,0.021872863978127138,0.2693096377306904,0.079375,0.573125,halfsleeve
500,51AgKcp9fVL.jpg,0.36158578263841423,0.6254272043745728,0.019375,0.14,roundneck
501,51AgKcp9fVL.jpg,0.2952836637047163,0.7245386192754614,0.189375,0.6925,printed
502,51aJ-Gp2AVL.jpg,0.07770961145194274,0.9202453987730062,0.011,1.0,pants
503,51AjUud7jgL.jpg,0.012666666666666666,0.9613333333333334,0.006,0.9913333333333333,sweatshirt
504,51AjUud7jgL.jpg,0.726,0.944,0.058666666666666666,0.9606666666666667,fullsleeve
505,51AjUud7jgL.jpg,0.04,0.25066666666666665,0.07266666666666667,0.9513333333333334,fullsleeve
506,51AjUud7jgL.jpg,0.388,0.642,0.018666666666666668,0.12866666666666668,roundneck
507,51AjUud7jgL.jpg,0.31266666666666665,0.688,0.21266666666666667,0.9006666666666666,solid
508,51AlJq1zrXL.jpg,0.033136094674556214,0.9798816568047337,0.005970149253731343,0.9870646766169154,tshirt
509,51AlJq1zrXL.jpg,0.7538461538461538,0.9644970414201184,0.05870646766169154,0.9771144278606965,fullsleeve
510,51AlJq1zrXL.jpg,0.04378698224852071,0.24970414201183433,0.06368159203980099,0.9781094527363184,fullsleeve
511,51AlJq1zrXL.jpg,0.3502958579881657,0.693491124260355,0.01791044776119403,0.13034825870646766,roundneck
512,51AlJq1zrXL.jpg,0.2757396449704142,0.7266272189349112,0.1701492537313433,0.7820895522388059,printed
513,51ar5NMVG+L.jpg,0.255,0.747,0.126,0.807,tshirt
514,51ar5NMVG+L.jpg,0.609,0.741,0.175,0.754,halfsleeve
515,51ar5NMVG+L.jpg,0.261,0.381,0.141,0.779,halfsleeve
516,51ar5NMVG+L.jpg,0.406,0.602,0.13,0.22,roundneck
517,51ar5NMVG+L.jpg,0.387,0.582,0.254,0.646,solid
518,51aSrx0uSyL.jpg,0.0675,0.9116666666666666,0.0033333333333333335,1.0,tshirt
519,51aSrx0uSyL.jpg,0.7208333333333333,0.9016666666666666,0.050833333333333335,0.475,halfsleeve
520,51aSrx0uSyL.jpg,0.08333333333333333,0.2575,0.051666666666666666,0.5058333333333334,halfsleeve
521,51aSrx0uSyL.jpg,0.35583333333333333,0.6508333333333334,0.008333333333333333,0.11166666666666666,roundneck
522,51aSrx0uSyL.jpg,0.2733333333333333,0.7033333333333334,0.18916666666666668,0.8691666666666666,printed
523,51avK8yryKL.jpg,0.104,0.906,0.001,1.0,tshirt
524,51avK8yryKL.jpg,0.702,0.885,0.11,0.533,halfsleeve
525,51avK8yryKL.jpg,0.124,0.294,0.103,0.546,halfsleeve
526,51avK8yryKL.jpg,0.379,0.645,0.001,0.156,poloneck
527,51avK8yryKL.jpg,0.333,0.664,0.253,0.918,solid
528,51AxmutJx8L.jpg,0.123,0.88,0.035,0.961,tshirt
529,51AxmutJx8L.jpg,0.695,0.876,0.067,0.524,halfsleeve
530,51AxmutJx8L.jpg,0.133,0.274,0.093,0.578,halfsleeve
531,51AxmutJx8L.jpg,0.356,0.642,0.04,0.148,roundneck
532,51AxmutJx8L.jpg,0.29,0.662,0.198,0.849,printed
533,51aYn1MHFpL.jpg,0.02216216216216216,0.9989189189189189,0.14217391304347826,0.8921739130434783,top
534,51aYn1MHFpL.jpg,0.7356756756756757,0.9897297297297297,0.15,0.5139130434782608,halfsleeve
535,51aYn1MHFpL.jpg,0.03567567567567568,0.22054054054054054,0.15434782608695652,0.4782608695652174,halfsleeve
536,51aYn1MHFpL.jpg,0.23837837837837839,0.725945945945946,0.15739130434782608,0.3182608695652174,flatneck
537,51aYn1MHFpL.jpg,0.2681081081081081,0.6951351351351351,0.35434782608695653,0.7891304347826087,solid
538,51b0FU5TMoS.jpg,0.1515748031496063,0.847769028871391,0.1175,0.893125,tshirt
539,51b0FU5TMoS.jpg,0.6712598425196851,0.8274278215223098,0.155,0.853125,fullsleeve
540,51b0FU5TMoS.jpg,0.1673228346456693,0.33858267716535434,0.18,0.86375,fullsleeve
541,51b0FU5TMoS.jpg,0.38713910761154857,0.6325459317585301,0.128125,0.206875,roundneck
542,51b0FU5TMoS.jpg,0.3641732283464567,0.6279527559055118,0.27875,0.813125,solid
543,51B1S6HOy0L.jpg,0.19,0.809,0.052,0.868,shirt
544,51B1S6HOy0L.jpg,0.653,0.796,0.119,0.789,halfsleeve
545,51B1S6HOy0L.jpg,0.201,0.337,0.129,0.743,halfsleeve
546,51B1S6HOy0L.jpg,0.388,0.61,0.065,0.184,tabcollar
547,51B1S6HOy0L.jpg,0.352,0.611,0.224,0.798,solid
548,51B1z0znBNS.jpg,0.25357873210633947,0.7955010224948875,0.198125,0.808125,tshirt
549,51B1z0znBNS.jpg,0.6414451261077028,0.776414451261077,0.23125,0.793125,halfsleeve
550,51B1z0znBNS.jpg,0.25835037491479207,0.36537150647580097,0.24,0.798125,halfsleeve
551,51B1z0znBNS.jpg,0.4158145875937287,0.6121336059986366,0.2025,0.268125,roundneck
552,51B1z0znBNS.jpg,0.37968643490115883,0.5991820040899796,0.291875,0.7625,solid
553,51b2n92gd8L.jpg,0.281,0.738,0.213,0.841,tshirt
554,51b2n92gd8L.jpg,0.59,0.714,0.239,0.828,halfsleeve
555,51b2n92gd8L.jpg,0.292,0.368,0.289,0.801,halfsleeve
556,51b2n92gd8L.jpg,0.396,0.581,0.22,0.284,roundneck
557,51b2n92gd8L.jpg,0.388,0.571,0.36,0.8,solid
558,51b2QHBFpCL.jpg,0.007561436672967864,0.9792060491493384,0.005249343832020997,0.9965004374453194,tshirt
559,51b2QHBFpCL.jpg,0.7098298676748582,0.9716446124763705,0.04374453193350831,0.5249343832020997,halfsleeve
560,51b2QHBFpCL.jpg,0.014177693761814745,0.22400756143667297,0.04199475065616798,0.558180227471566,halfsleeve
561,51b2QHBFpCL.jpg,0.2665406427221172,0.6758034026465028,0.016622922134733157,0.1968503937007874,roundneck
562,51b2QHBFpCL.jpg,0.2334593572778828,0.7117202268431002,0.24059492563429571,0.820647419072616,printed
563,51bArOVEOxL.jpg,0.2523076923076923,0.72,0.10213502596653203,0.9192152336987882,pants
564,51bArOVEOxL.jpg,0.4876923076923077,0.6538461538461539,0.8886324293133295,0.996537795729948,shoes
565,51bArOVEOxL.jpg,0.31384615384615383,0.4746153846153846,0.8603577611079054,0.9544143104443162,shoes
566,51BBetFMbYS.jpg,0.32,0.719,0.109,0.886,pants
567,51BBetFMbYS.jpg,0.57,0.747,0.868,0.982,shoes
568,51BBetFMbYS.jpg,0.347,0.515,0.853,0.966,shoes
569,51BbEtJZIPL.jpg,0.18290854572713644,0.841079460269865,0.01098901098901099,0.9050949050949051,pants
570,51bcUFC3yrL.jpg,0.2757242757242757,0.6793206793206793,0.005994005994005994,0.8571428571428571,sweatpants
571,51bcUFC3yrL.jpg,0.3276723276723277,0.44255744255744256,0.7252747252747253,0.8931068931068931,shoes
572,51bcUFC3yrL.jpg,0.47952047952047955,0.5954045954045954,0.8291708291708292,1.0,shoes
573,51bdBslx09L.jpg,0.281,0.646,0.02,0.865,pants
574,51bdBslx09L.jpg,0.471,0.622,0.838,0.97,shoes
575,51bdBslx09L.jpg,0.279,0.432,0.83,0.958,shoes
576,51BDpLxf2NL.jpg,0.30446194225721784,0.6935695538057742,0.09875,0.88125,pants
577,51bETG7+ckS.jpg,0.213,0.764,0.064,0.755,tshirt
578,51bETG7+ckS.jpg,0.61,0.755,0.094,0.7,halfsleeve
579,51bETG7+ckS.jpg,0.22,0.353,0.127,0.707,halfsleeve
580,51bETG7+ckS.jpg,0.365,0.559,0.072,0.178,roundneck
581,51bETG7+ckS.jpg,0.368,0.609,0.255,0.665,solid
582,51BFg8+0m+L.jpg,0.016,1.0,0.007,1.0,tshirt
583,51BFg8+0m+L.jpg,0.748,0.99,0.073,0.549,halfsleeve
584,51BFg8+0m+L.jpg,0.027,0.249,0.099,0.624,halfsleeve
585,51BFg8+0m+L.jpg,0.347,0.687,0.015,0.179,roundneck
586,51BFg8+0m+L.jpg,0.302,0.686,0.248,0.901,solid
587,51BhvTl22QL.jpg,0.315,0.709,0.105,0.679,shorts
588,51BhvTl22QL.jpg,0.536,0.761,0.826,1.0,shoes
589,51BhvTl22QL.jpg,0.284,0.442,0.763,0.998,shoes
590,51BhxiJ5jEL.jpg,0.00473186119873817,1.0,0.014545454545454545,1.0,shirt
591,51BhxiJ5jEL.jpg,0.7547318611987381,0.9944794952681388,0.07212121212121213,0.6515151515151515,halfsleeve
592,51BhxiJ5jEL.jpg,0.0031545741324921135,0.2421135646687697,0.09515151515151515,0.610909090909091,halfsleeve
593,51BhxiJ5jEL.jpg,0.32965299684542587,0.6821766561514195,0.025454545454545455,0.1315151515151515,Mandarin
594,51BhxiJ5jEL.jpg,0.2941640378548896,0.693217665615142,0.25212121212121213,0.9121212121212121,solid
595,51bKOCPIJpL.jpg,0.03833333333333333,0.9625,0.0016666666666666668,1.0,tshirt
596,51bKOCPIJpL.jpg,0.7358333333333333,0.9475,0.04666666666666667,0.9383333333333334,fullsleeve
597,51bKOCPIJpL.jpg,0.065,0.31333333333333335,0.045,0.9791666666666666,fullsleeve
598,51bKOCPIJpL.jpg,0.37416666666666665,0.72,0.009166666666666667,0.11916666666666667,roundneck
599,51bKOCPIJpL.jpg,0.34,0.7225,0.18666666666666668,0.9366666666666666,solid
600,51bn3Xs2JdL.jpg,0.2544776119402985,0.8604477611940299,0.009523809523809525,0.8571428571428571,sweatpants
601,51bn3Xs2JdL.jpg,0.5902985074626865,0.8858208955223881,0.8067226890756303,1.0,shoes
602,51bn3Xs2JdL.jpg,0.1761194029850746,0.5328358208955224,0.7647058823529411,0.9316526610644258,shoes
603,51BNFTJ9pfL.jpg,0.214,0.882,0.07077625570776255,0.8082191780821918,tshirt
604,51BNFTJ9pfL.jpg,0.683,0.861,0.106544901065449,0.7503805175038052,halfsleeve
605,51BNFTJ9pfL.jpg,0.224,0.354,0.14840182648401826,0.7534246575342466,halfsleeve
606,51BNFTJ9pfL.jpg,0.383,0.635,0.0791476407914764,0.1719939117199391,poloneck
607,51BNFTJ9pfL.jpg,0.385,0.624,0.22298325722983256,0.7031963470319634,solid
608,51bo78ZP3KL.jpg,0.195,0.7866666666666666,0.232,0.7853333333333333,tshirt
